#####################################################################
# Alchemist log file - simulation started at: 2024-02-23T11:10+0000 #
#####################################################################
#
# random = 3.0, scenarioType = 1, nodeSide = 10, variableRate = 5
#
# The columns have the following meaning: 
# time messagesExchanged[sum] messagesExchanged[variance] 
0.0 0.0 NaN
0.0 0.0 NaN
1.0003271923842734 661.0 2.1393527107812824
2.0003271923842734 661.0 2.1393527107812824
3.0003271923842743 661.0 2.1393527107812824
4.000327192384275 661.0 2.1393527107812824
5.000327192384276 661.0 2.1393527107812824
6.000327192384277 661.0 2.1393527107812824
7.000327192384278 661.0 2.1393527107812824
8.000327192384278 661.0 2.1393527107812824
9.000327192384274 661.0 2.1393527107812824
10.00032719238427 661.0 2.1393527107812824
11.000327192384267 661.0 2.1393527107812824
12.000327192384264 661.0 2.1393527107812824
13.00032719238426 661.0 2.1393527107812824
14.000327192384256 661.0 2.1393527107812824
15.000327192384253 661.0 2.1393527107812824
16.00032719238425 661.0 2.1393527107812824
17.000327192384248 661.0 2.1393527107812824
18.000327192384244 661.0 2.1393527107812824
19.00032719238424 661.0 2.1393527107812824
20.000327192384237 661.0 2.1393527107812824
21.000327192384233 661.0 2.1393527107812824
22.00032719238423 661.0 2.1393527107812824
23.000327192384226 661.0 2.1393527107812824
24.000327192384223 661.0 2.1393527107812824
25.00032719238422 661.0 2.1393527107812824
26.000327192384216 661.0 2.1393527107812824
27.000327192384212 661.0 2.1393527107812824
28.00032719238421 661.0 2.1393527107812824
29.000327192384205 661.0 2.1393527107812824
30.0003271923842 661.0 2.1393527107812824
31.000327192384198 661.0 2.1393527107812824
32.0003271923842 661.0 2.1393527107812824
33.00032719238421 661.0 2.1393527107812824
34.000327192384226 661.0 2.1393527107812824
35.00032719238424 661.0 2.1393527107812824
36.000327192384255 661.0 2.1393527107812824
37.00032719238427 661.0 2.1393527107812824
38.00032719238428 661.0 2.1393527107812824
39.0003271923843 661.0 2.1393527107812824
40.00032719238431 661.0 2.1393527107812824
41.000327192384326 661.0 2.1393527107812824
42.00032719238434 661.0 2.1393527107812824
43.000327192384354 661.0 2.1393527107812824
44.00032719238437 661.0 2.1393527107812824
45.00032719238438 661.0 2.1393527107812824
46.0003271923844 661.0 2.1393527107812824
47.00032719238441 661.0 2.1393527107812824
48.000327192384425 661.0 2.1393527107812824
49.00032719238444 661.0 2.1393527107812824
