#####################################################################
# Alchemist log file - simulation started at: 2024-02-23T11:10+0000 #
#####################################################################
#
# random = 3.0, scenarioType = 1, nodeSide = 10, variableRate = 3
#
# The columns have the following meaning: 
# time messagesExchanged[sum] messagesExchanged[variance] 
0.0 0.0 NaN
0.0 0.0 NaN
1.0005453206404555 661.0 2.1393527107812824
2.0005453206404553 661.0 2.1393527107812824
3.0005453206404558 661.0 2.1393527107812824
4.000545320640456 661.0 2.1393527107812824
5.000545320640455 661.0 2.1393527107812824
6.000545320640454 661.0 2.1393527107812824
7.0005453206404535 661.0 2.1393527107812824
8.000545320640454 661.0 2.1393527107812824
9.000545320640455 661.0 2.1393527107812824
10.000545320640457 661.0 2.1393527107812824
11.000545320640459 661.0 2.1393527107812824
12.00054532064046 661.0 2.1393527107812824
13.000545320640462 661.0 2.1393527107812824
14.000545320640464 661.0 2.1393527107812824
15.000545320640466 661.0 2.1393527107812824
16.000545320640466 661.0 2.1393527107812824
17.000545320640462 661.0 2.1393527107812824
18.00054532064046 661.0 2.1393527107812824
19.000545320640455 661.0 2.1393527107812824
20.00054532064045 661.0 2.1393527107812824
21.000545320640448 661.0 2.1393527107812824
22.000545320640445 661.0 2.1393527107812824
23.00054532064044 661.0 2.1393527107812824
24.000545320640438 661.0 2.1393527107812824
25.000545320640434 661.0 2.1393527107812824
26.00054532064043 661.0 2.1393527107812824
27.000545320640427 661.0 2.1393527107812824
28.000545320640423 661.0 2.1393527107812824
29.00054532064042 661.0 2.1393527107812824
30.000545320640416 661.0 2.1393527107812824
31.000545320640413 661.0 2.1393527107812824
32.00054532064041 661.0 2.1393527107812824
33.00054532064042 661.0 2.1393527107812824
34.00054532064043 661.0 2.1393527107812824
35.000545320640434 661.0 2.1393527107812824
36.00054532064044 661.0 2.1393527107812824
37.00054532064045 661.0 2.1393527107812824
38.000545320640455 661.0 2.1393527107812824
39.00054532064046 661.0 2.1393527107812824
40.00054532064047 661.0 2.1393527107812824
41.00054532064048 661.0 2.1393527107812824
42.000545320640484 661.0 2.1393527107812824
43.00054532064049 661.0 2.1393527107812824
44.0005453206405 661.0 2.1393527107812824
45.000545320640505 661.0 2.1393527107812824
46.00054532064051 661.0 2.1393527107812824
47.00054532064052 661.0 2.1393527107812824
48.000545320640526 661.0 2.1393527107812824
49.00054532064053 661.0 2.1393527107812824
