#####################################################################
# Alchemist log file - simulation started at: 2024-02-23T11:20+0000 #
#####################################################################
#
# random = 10.0, scenarioType = 1, nodeSide = 10, variableRate = 5
#
# The columns have the following meaning: 
# time messagesExchanged[sum] messagesExchanged[variance] 
0.0 0.0 NaN
0.0 0.0 NaN
1.000559227148959 663.0 2.111317254174397
2.0005592271489596 663.0 2.111317254174397
3.0005592271489605 663.0 2.111317254174397
4.000559227148961 663.0 2.111317254174397
5.000559227148957 663.0 2.111317254174397
6.000559227148954 663.0 2.111317254174397
7.00055922714895 663.0 2.111317254174397
8.000559227148948 663.0 2.111317254174397
9.000559227148944 663.0 2.111317254174397
10.00055922714894 663.0 2.111317254174397
11.000559227148937 663.0 2.111317254174397
12.000559227148933 663.0 2.111317254174397
13.00055922714893 663.0 2.111317254174397
14.000559227148926 663.0 2.111317254174397
15.000559227148923 663.0 2.111317254174397
16.00055922714892 663.0 2.111317254174397
17.000559227148933 663.0 2.111317254174397
18.000559227148948 663.0 2.111317254174397
19.000559227148962 663.0 2.111317254174397
20.000559227148976 663.0 2.111317254174397
21.00055922714899 663.0 2.111317254174397
22.000559227149004 663.0 2.111317254174397
23.00055922714902 663.0 2.111317254174397
24.000559227149033 663.0 2.111317254174397
25.000559227149047 663.0 2.111317254174397
26.00055922714906 663.0 2.111317254174397
27.000559227149076 663.0 2.111317254174397
28.00055922714909 663.0 2.111317254174397
29.000559227149104 663.0 2.111317254174397
30.000559227149118 663.0 2.111317254174397
31.000559227149132 663.0 2.111317254174397
32.00055922714915 663.0 2.111317254174397
33.00055922714916 663.0 2.111317254174397
34.000559227149175 663.0 2.111317254174397
35.00055922714919 663.0 2.111317254174397
36.0005592271492 663.0 2.111317254174397
37.00055922714922 663.0 2.111317254174397
38.00055922714923 663.0 2.111317254174397
39.000559227149246 663.0 2.111317254174397
40.00055922714926 663.0 2.111317254174397
41.000559227149274 663.0 2.111317254174397
42.00055922714929 663.0 2.111317254174397
43.0005592271493 663.0 2.111317254174397
44.00055922714932 663.0 2.111317254174397
45.00055922714933 663.0 2.111317254174397
46.000559227149346 663.0 2.111317254174397
47.00055922714936 663.0 2.111317254174397
48.000559227149374 663.0 2.111317254174397
49.00055922714939 663.0 2.111317254174397
50.0005592271494 663.0 2.111317254174397
51.00055922714942 663.0 2.111317254174397
52.00055922714943 663.0 2.111317254174397
