#####################################################################
# Alchemist log file - simulation started at: 2024-03-07T09:14+0000 #
#####################################################################
#
# random = 170.0, scenarioType = 0, nodeSide = 10, variableRate = 10
#
# The columns have the following meaning: 
# time rmsError[product] rmsError[sum] rmsError[mean] rmsError[variance] 
0.0 1.0 0.0 NaN NaN
0.0 1.0 0.0 NaN NaN
1.0040770071940108 0.0 0.0 0.0 0.0
2.0015948460493824 0.0 0.0 0.0 0.0
3.0095290771652357 0.0 0.0 0.0 0.0
4.009810774821591 0.0 0.0 0.0 0.0
5.00527034864942 0.0 0.0 0.0 0.0
6.004077007194011 0.0 0.0 0.0 0.0
7.001594846049382 0.0 0.0 0.0 0.0
8.009529077165237 0.0 0.0 0.0 0.0
9.009810774821592 0.0 0.0 0.0 0.0
10.00527034864942 0.0 0.0 0.0 0.0
11.004077007194011 0.0 0.0 0.0 0.0
12.001594846049382 0.0 3.0 0.3 0.23333333333333334
13.009529077165237 1.0 10.0 1.0 0.0
14.009810774821592 1.0 10.0 1.0 0.0
15.00527034864942 1.0 10.0 1.0 0.0
16.004077007194013 0.0 8.0 0.8 0.17777777777777778
17.001594846049382 0.0 8.0 0.8 0.17777777777777778
18.009529077165237 0.0 8.0 0.8 0.17777777777777778
19.00981077482159 0.0 8.0 0.8 0.17777777777777778
20.005270348649418 0.0 6.0 0.6 0.26666666666666666
21.004077007194013 0.0 6.0 0.6 0.26666666666666666
22.001594846049382 0.0 6.0 0.6 0.26666666666666666
23.009529077165237 0.0 6.0 0.6 0.26666666666666666
24.00981077482159 0.0 6.0 0.6 0.26666666666666666
25.005270348649418 0.0 6.0 0.6 0.26666666666666666
26.004077007194013 0.0 6.0 0.6 0.26666666666666666
27.001594846049382 0.0 6.0 0.6 0.26666666666666666
28.009529077165237 0.0 4.0 0.4 0.2666666666666668
29.00981077482159 0.0 4.0 0.4 0.2666666666666668
30.005270348649418 0.0 4.0 0.4 0.2666666666666668
31.004077007194013 0.0 4.0 0.4 0.2666666666666668
32.001594846049386 0.0 3.0 0.29999999999999993 0.23333333333333325
33.00952907716524 0.0 2.0 0.20000000000000004 0.17777777777777778
34.00981077482159 0.0 2.0 0.20000000000000004 0.17777777777777778
35.00527034864942 0.0 1.0 0.10000000000000002 0.10000000000000002
36.00407700719401 0.0 1.0 0.10000000000000002 0.10000000000000002
37.001594846049386 0.0 0.0 0.0 0.0
38.00952907716524 0.0 0.0 0.0 0.0
39.00981077482159 0.0 0.0 0.0 0.0
40.00527034864942 0.0 0.0 0.0 0.0
41.00407700719401 0.0 0.0 0.0 0.0
42.001594846049386 0.0 0.0 0.0 0.0
43.00952907716524 0.0 0.0 0.0 0.0
44.00981077482159 0.0 0.0 0.0 0.0
45.00527034864942 0.0 0.0 0.0 0.0
46.00407700719401 0.0 0.0 0.0 0.0
47.001594846049386 0.0 0.0 0.0 0.0
48.00952907716524 0.0 0.0 0.0 0.0
49.00981077482159 0.0 0.0 0.0 0.0
50.00527034864942 0.0 0.0 0.0 0.0
51.00407700719401 0.0 0.0 0.0 0.0
