#####################################################################
# Alchemist log file - simulation started at: 2024-02-22T15:37+0000 #
#####################################################################
#
# random = 2.0, scenarioType = 0, nodeSide = 10
#
# The columns have the following meaning: 
# time rmsError[product] rmsError[sum] rmsError[mean] rmsError[variance] 
0.0 1.0 0.0 NaN NaN
0.0 1.0 0.0 NaN NaN
1.00507271678888 0.0 0.0 0.0 0.0
2.006576902607642 0.0 0.0 0.0 0.0
3.00507271678888 0.0 0.0 0.0 0.0
4.006576902607642 0.0 0.0 0.0 0.0
5.00507271678888 0.0 0.0 0.0 0.0
6.006576902607642 0.0 0.0 0.0 0.0
7.00507271678888 0.0 0.0 0.0 0.0
8.006576902607641 0.0 0.0 0.0 0.0
9.00507271678888 0.0 0.0 0.0 0.0
10.006576902607641 0.0 0.0 0.0 0.0
11.00507271678888 0.0 0.0 0.0 0.0
12.006576902607641 0.0 5.0 0.5 0.2777777777777778
13.00507271678888 1.0 10.0 1.0 0.0
14.006576902607641 1.0 10.0 1.0 0.0
15.00507271678888 1.0 10.0 1.0 0.0
16.00657690260764 0.0 8.0 0.8 0.1777777777777778
17.00507271678888 0.0 6.0 0.6 0.2666666666666667
18.00657690260764 0.0 3.0 0.29999999999999993 0.23333333333333325
19.00507271678888 0.0 0.0 0.0 0.0
20.00657690260764 0.0 0.0 0.0 0.0
21.00507271678888 0.0 0.0 0.0 0.0
22.00657690260764 0.0 0.0 0.0 0.0
23.00507271678888 0.0 0.0 0.0 0.0
24.00657690260764 0.0 0.0 0.0 0.0
25.00507271678888 0.0 0.0 0.0 0.0
26.00657690260764 0.0 0.0 0.0 0.0
27.00507271678888 0.0 0.0 0.0 0.0
28.00657690260764 0.0 0.0 0.0 0.0
29.00507271678888 0.0 0.0 0.0 0.0
30.00657690260764 0.0 0.0 0.0 0.0
31.00507271678888 0.0 0.0 0.0 0.0
32.00657690260764 0.0 0.0 0.0 0.0
33.00507271678888 0.0 0.0 0.0 0.0
34.00657690260764 0.0 0.0 0.0 0.0
35.00507271678888 0.0 0.0 0.0 0.0
36.00657690260764 0.0 0.0 0.0 0.0
37.00507271678888 0.0 0.0 0.0 0.0
38.00657690260764 0.0 0.0 0.0 0.0
39.00507271678888 0.0 0.0 0.0 0.0
40.00657690260764 0.0 0.0 0.0 0.0
41.00507271678888 0.0 0.0 0.0 0.0
42.00657690260764 0.0 0.0 0.0 0.0
43.00507271678888 0.0 0.0 0.0 0.0
44.00657690260764 0.0 0.0 0.0 0.0
45.00507271678888 0.0 0.0 0.0 0.0
46.00657690260764 0.0 0.0 0.0 0.0
47.00507271678888 0.0 0.0 0.0 0.0
48.00657690260764 0.0 0.0 0.0 0.0
49.00507271678888 0.0 0.0 0.0 0.0
50.00657690260764 0.0 0.0 0.0 0.0
51.00507271678888 0.0 0.0 0.0 0.0
52.00657690260764 0.0 0.0 0.0 0.0
53.00507271678888 0.0 0.0 0.0 0.0
54.00657690260764 0.0 0.0 0.0 0.0
55.00507271678888 0.0 0.0 0.0 0.0
56.00657690260764 0.0 0.0 0.0 0.0
