#####################################################################
# Alchemist log file - simulation started at: 2024-02-22T15:37+0000 #
#####################################################################
#
# random = 3.0, scenarioType = 0, nodeSide = 10
#
# The columns have the following meaning: 
# time rmsError[product] rmsError[sum] rmsError[mean] rmsError[variance] 
0.0 1.0 0.0 NaN NaN
0.0 1.0 0.0 NaN NaN
1.0000467756939382 0.0 0.0 0.0 0.0
2.0032719238427332 0.0 0.0 0.0 0.0
3.000046775693938 0.0 0.0 0.0 0.0
4.003271923842734 0.0 0.0 0.0 0.0
5.000046775693939 0.0 0.0 0.0 0.0
6.003271923842734 0.0 0.0 0.0 0.0
7.000046775693939 0.0 0.0 0.0 0.0
8.003271923842734 0.0 0.0 0.0 0.0
9.000046775693939 0.0 0.0 0.0 0.0
10.003271923842734 0.0 0.0 0.0 0.0
11.000046775693939 0.0 0.0 0.0 0.0
12.003271923842734 0.0 7.0 0.7 0.23333333333333334
13.000046775693939 1.0 10.0 1.0 0.0
14.003271923842734 0.0 9.0 0.9 0.1
15.000046775693939 0.0 9.0 0.9 0.1
16.003271923842732 0.0 9.0 0.9 0.1
17.00004677569394 0.0 6.0 0.6 0.26666666666666666
18.003271923842732 0.0 0.0 0.0 0.0
19.00004677569394 0.0 0.0 0.0 0.0
20.003271923842732 0.0 0.0 0.0 0.0
21.00004677569394 0.0 0.0 0.0 0.0
22.003271923842732 0.0 0.0 0.0 0.0
23.00004677569394 0.0 0.0 0.0 0.0
24.003271923842732 0.0 0.0 0.0 0.0
25.00004677569394 0.0 0.0 0.0 0.0
26.003271923842732 0.0 0.0 0.0 0.0
27.00004677569394 0.0 0.0 0.0 0.0
28.003271923842732 0.0 0.0 0.0 0.0
29.00004677569394 0.0 0.0 0.0 0.0
30.003271923842732 0.0 0.0 0.0 0.0
31.00004677569394 0.0 0.0 0.0 0.0
32.00327192384273 0.0 0.0 0.0 0.0
33.00004677569394 0.0 0.0 0.0 0.0
34.00327192384273 0.0 0.0 0.0 0.0
35.00004677569394 0.0 0.0 0.0 0.0
36.00327192384273 0.0 0.0 0.0 0.0
37.00004677569394 0.0 0.0 0.0 0.0
38.00327192384273 0.0 0.0 0.0 0.0
39.00004677569394 0.0 0.0 0.0 0.0
40.00327192384273 0.0 0.0 0.0 0.0
41.00004677569394 0.0 0.0 0.0 0.0
42.00327192384273 0.0 0.0 0.0 0.0
43.00004677569394 0.0 0.0 0.0 0.0
44.00327192384273 0.0 0.0 0.0 0.0
45.00004677569394 0.0 0.0 0.0 0.0
46.00327192384273 0.0 0.0 0.0 0.0
47.00004677569394 0.0 0.0 0.0 0.0
48.00327192384273 0.0 0.0 0.0 0.0
49.00004677569394 0.0 0.0 0.0 0.0
50.00327192384273 0.0 0.0 0.0 0.0
51.00004677569394 0.0 0.0 0.0 0.0
52.00327192384273 0.0 0.0 0.0 0.0
53.00004677569394 0.0 0.0 0.0 0.0
54.00327192384273 0.0 0.0 0.0 0.0
55.00004677569394 0.0 0.0 0.0 0.0
56.00327192384273 0.0 0.0 0.0 0.0
57.00004677569394 0.0 0.0 0.0 0.0
58.00327192384273 0.0 0.0 0.0 0.0
59.00004677569394 0.0 0.0 0.0 0.0
60.00327192384273 0.0 0.0 0.0 0.0
61.00004677569394 0.0 1.0 0.10000000000000002 0.10000000000000002
62.00327192384273 0.0 5.0 0.5 0.2777777777777778
63.00004677569394 0.0 5.0 0.5 0.2777777777777778
64.00327192384273 0.0 4.0 0.4 0.2666666666666668
65.00004677569393 0.0 4.0 0.4 0.2666666666666668
66.00327192384273 0.0 4.0 0.4 0.2666666666666668
67.00004677569393 0.0 4.0 0.4 0.2666666666666668
68.00327192384273 0.0 4.0 0.4 0.2666666666666668
69.00004677569393 0.0 4.0 0.4 0.2666666666666668
70.00327192384273 0.0 2.0 0.20000000000000004 0.17777777777777778
71.00004677569393 0.0 2.0 0.20000000000000004 0.17777777777777778
72.00327192384273 0.0 2.0 0.20000000000000004 0.17777777777777778
73.00004677569393 0.0 2.0 0.20000000000000004 0.17777777777777778
74.00327192384273 0.0 2.0 0.20000000000000004 0.17777777777777778
75.00004677569393 0.0 2.0 0.20000000000000004 0.17777777777777778
76.00327192384273 0.0 1.0 0.10000000000000002 0.10000000000000002
77.00004677569393 0.0 0.0 0.0 0.0
78.00327192384273 0.0 0.0 0.0 0.0
79.00004677569393 0.0 0.0 0.0 0.0
80.00327192384273 0.0 0.0 0.0 0.0
81.00004677569393 0.0 0.0 0.0 0.0
82.00327192384273 0.0 0.0 0.0 0.0
83.00004677569393 0.0 0.0 0.0 0.0
84.00327192384273 0.0 0.0 0.0 0.0
85.00004677569393 0.0 0.0 0.0 0.0
86.00327192384273 0.0 0.0 0.0 0.0
87.00004677569393 0.0 0.0 0.0 0.0
88.00327192384273 0.0 0.0 0.0 0.0
89.00004677569393 0.0 0.0 0.0 0.0
90.00327192384273 0.0 0.0 0.0 0.0
91.00004677569393 0.0 0.0 0.0 0.0
92.00327192384273 0.0 0.0 0.0 0.0
93.00004677569393 0.0 0.0 0.0 0.0
94.00327192384273 0.0 0.0 0.0 0.0
95.00004677569393 0.0 0.0 0.0 0.0
96.00327192384273 0.0 0.0 0.0 0.0
97.00004677569393 0.0 0.0 0.0 0.0
98.00327192384273 0.0 0.0 0.0 0.0
99.00004677569393 0.0 0.0 0.0 0.0
100.00327192384273 0.0 0.0 0.0 0.0
#####################################################################
# End of data export. Simulation finished at: 2024-02-22T15:37+0000 #
#####################################################################
