#####################################################################
# Alchemist log file - simulation started at: 2024-02-24T08:00+0000 #
#####################################################################
#
# random = 122.0, scenarioType = 1, nodeSide = 10, variableRate = 3
#
# The columns have the following meaning: 
# time rmsError[product] rmsError[sum] rmsError[mean] rmsError[variance] 
0.0 1.0 0.0 NaN NaN
0.0 1.0 0.0 NaN NaN
1.0025648747561122 0.0 0.0 0.0 0.0
2.0000226509720256 0.0 0.0 0.0 0.0
3.0025648747561124 0.0 0.0 0.0 0.0
4.000022650972026 0.0 0.0 0.0 0.0
5.002564874756112 0.0 0.0 0.0 0.0
6.000022650972026 0.0 0.0 0.0 0.0
7.00256487475611 0.0 0.0 0.0 0.0
8.000022650972026 0.0 0.0 0.0 0.0
9.00256487475611 0.0 0.0 0.0 0.0
10.000022650972026 0.0 0.0 0.0 0.0
11.002564874756114 0.0 4.0 0.4 0.2666666666666667
12.000022650972026 0.0 9.0 0.9 0.1
13.002564874756118 0.0 9.0 0.9 0.1
14.000022650972026 0.0 5.0 0.5 0.2777777777777778
15.002564874756121 0.0 1.0 0.10000000000000002 0.10000000000000002
16.000022650972028 0.0 0.0 0.0 0.0
17.002564874756118 0.0 0.0 0.0 0.0
18.000022650972028 0.0 0.0 0.0 0.0
19.00256487475611 0.0 0.0 0.0 0.0
20.000022650972028 0.0 0.0 0.0 0.0
21.002564874756104 0.0 0.0 0.0 0.0
22.000022650972028 0.0 0.0 0.0 0.0
23.002564874756096 0.0 0.0 0.0 0.0
24.000022650972028 0.0 0.0 0.0 0.0
25.00256487475609 0.0 0.0 0.0 0.0
26.000022650972028 0.0 0.0 0.0 0.0
27.002564874756082 0.0 0.0 0.0 0.0
28.000022650972028 0.0 0.0 0.0 0.0
29.002564874756075 0.0 0.0 0.0 0.0
30.000022650972028 0.0 0.0 0.0 0.0
31.002564874756068 0.0 0.0 0.0 0.0
32.00002265097203 0.0 0.0 0.0 0.0
33.002564874756075 0.0 0.0 0.0 0.0
34.00002265097203 0.0 0.0 0.0 0.0
35.00256487475609 0.0 0.0 0.0 0.0
36.00002265097203 0.0 0.0 0.0 0.0
37.002564874756104 0.0 0.0 0.0 0.0
38.00002265097203 0.0 0.0 0.0 0.0
39.00256487475612 0.0 0.0 0.0 0.0
40.00002265097203 0.0 0.0 0.0 0.0
41.00256487475613 0.0 0.0 0.0 0.0
42.00002265097203 0.0 0.0 0.0 0.0
43.002564874756146 0.0 0.0 0.0 0.0
44.00002265097203 0.0 0.0 0.0 0.0
45.00256487475616 0.0 0.0 0.0 0.0
46.00002265097203 0.0 0.0 0.0 0.0
47.002564874756175 0.0 0.0 0.0 0.0
48.00002265097203 0.0 0.0 0.0 0.0
49.00256487475619 0.0 0.0 0.0 0.0
50.00002265097203 0.0 0.0 0.0 0.0
51.0025648747562 0.0 0.0 0.0 0.0
52.00002265097203 0.0 0.0 0.0 0.0
53.00256487475622 0.0 0.0 0.0 0.0
54.00002265097203 0.0 0.0 0.0 0.0
55.00256487475623 0.0 0.0 0.0 0.0
56.00002265097203 0.0 0.0 0.0 0.0
57.002564874756246 0.0 0.0 0.0 0.0
58.00002265097203 0.0 0.0 0.0 0.0
59.00256487475626 0.0 0.0 0.0 0.0
60.00002265097203 0.0 0.0 0.0 0.0
61.002564874756274 0.0 3.0 0.29999999999999993 0.23333333333333328
62.00002265097203 0.0 4.0 0.39999999999999997 0.2666666666666667
63.00256487475629 0.0 2.0 0.2 0.17777777777777784
64.00002265097203 0.0 1.0 0.1 0.10000000000000002
65.00256487475627 0.0 0.0 0.0 0.0
66.00002265097203 0.0 0.0 0.0 0.0
67.00256487475625 0.0 0.0 0.0 0.0
68.00002265097203 0.0 0.0 0.0 0.0
69.00256487475622 0.0 0.0 0.0 0.0
70.00002265097203 0.0 0.0 0.0 0.0
71.00256487475619 0.0 0.0 0.0 0.0
72.00002265097203 0.0 0.0 0.0 0.0
73.00256487475616 0.0 0.0 0.0 0.0
74.00002265097203 0.0 0.0 0.0 0.0
75.00256487475613 0.0 0.0 0.0 0.0
76.00002265097203 0.0 0.0 0.0 0.0
77.0025648747561 0.0 0.0 0.0 0.0
78.00002265097203 0.0 0.0 0.0 0.0
79.00256487475608 0.0 0.0 0.0 0.0
80.00002265097203 0.0 0.0 0.0 0.0
81.00256487475605 0.0 0.0 0.0 0.0
82.00002265097203 0.0 0.0 0.0 0.0
83.00256487475602 0.0 0.0 0.0 0.0
84.00002265097203 0.0 0.0 0.0 0.0
85.00256487475599 0.0 0.0 0.0 0.0
86.00002265097203 0.0 0.0 0.0 0.0
87.00256487475596 0.0 0.0 0.0 0.0
88.00002265097203 0.0 0.0 0.0 0.0
89.00256487475593 0.0 0.0 0.0 0.0
90.00002265097203 0.0 0.0 0.0 0.0
91.0025648747559 0.0 0.0 0.0 0.0
92.00002265097203 0.0 0.0 0.0 0.0
93.00256487475588 0.0 0.0 0.0 0.0
94.00002265097203 0.0 0.0 0.0 0.0
95.00256487475585 0.0 0.0 0.0 0.0
96.00002265097203 0.0 0.0 0.0 0.0
97.00256487475582 0.0 0.0 0.0 0.0
98.00002265097203 0.0 0.0 0.0 0.0
99.00256487475579 0.0 0.0 0.0 0.0
100.00002265097203 0.0 0.0 0.0 0.0
#####################################################################
# End of data export. Simulation finished at: 2024-02-24T08:00+0000 #
#####################################################################
