#####################################################################
# Alchemist log file - simulation started at: 2024-02-21T22:27+0000 #
#####################################################################
#
# random = 37.0, scenarioType = 1, nodeSide = 10
#
# The columns have the following meaning: 
# time requiredInterventionTime[min] requiredInterventionTime[max] requiredInterventionTime[mean] requiredInterventionTime[variance] needsIntervention[sum] needsIntervention[variance] messagesCount[sum] messagesCount[mean] saved[sum] 
0.0 NaN NaN NaN NaN 0.0 NaN 0.0 NaN 0.0
0.0 NaN NaN NaN NaN 0.0 NaN 0.0 NaN 0.0
10.000254045807457 NaN NaN NaN NaN 0.0 0.0 857.0 8.57 0.0
20.000254045807424 NaN NaN NaN NaN 0.0 0.0 857.0 8.57 0.0
30.000254045807388 NaN NaN NaN NaN 0.0 0.0 857.0 8.57 0.0
40.00025404580778 NaN NaN NaN NaN 0.0 0.0 857.0 8.57 0.0
50.000254045808276 NaN NaN NaN NaN 0.0 0.0 857.0 8.57 0.0
60.000254045808774 NaN NaN NaN NaN 0.0 0.0 857.0 8.57 0.0
70.00025404580863 NaN NaN NaN NaN 0.0 0.0 857.0 8.57 0.0
80.00025404580806 NaN NaN NaN NaN 0.0 0.0 857.0 8.57 0.0
90.0002540458075 NaN NaN NaN NaN 0.0 0.0 857.0 8.57 0.0
100.00025404580693 NaN NaN NaN NaN 0.0 0.0 857.0 8.57 0.0
110.00025404580636 NaN NaN NaN NaN 0.0 0.0 857.0 8.57 0.0
120.00025404580579 NaN NaN NaN NaN 0.0 0.0 857.0 8.57 0.0
130.00025404580524 NaN NaN NaN NaN 0.0 0.0 857.0 8.57 0.0
140.00025404580467 NaN NaN NaN NaN 0.0 0.0 857.0 8.57 0.0
150.0002540458041 NaN NaN NaN NaN 0.0 0.0 857.0 8.57 0.0
160.00025404580353 NaN NaN NaN NaN 0.0 0.0 857.0 8.57 0.0
170.00025404580296 NaN NaN NaN NaN 0.0 0.0 857.0 8.57 0.0
180.0002540458024 NaN NaN NaN NaN 0.0 0.0 857.0 8.57 0.0
190.00025404580182 NaN NaN NaN NaN 0.0 0.0 857.0 8.57 0.0
200.00025404580126 NaN NaN NaN NaN 0.0 0.0 857.0 8.57 0.0
210.0002540458007 NaN NaN NaN NaN 0.0 0.0 857.0 8.57 0.0
220.00025404580012 NaN NaN NaN NaN 0.0 0.0 857.0 8.57 0.0
230.00025404579955 NaN NaN NaN NaN 0.0 0.0 857.0 8.57 0.0
240.00025404579898 NaN NaN NaN NaN 0.0 0.0 857.0 8.57 0.0
250.0002540457984 NaN NaN NaN NaN 0.0 0.0 857.0 8.57 0.0
260.0002540457979 NaN NaN NaN NaN 0.0 0.0 857.0 8.57 0.0
270.0002540457973 NaN NaN NaN NaN 1.0 0.010101010101010123 857.0 8.57 0.0
280.00025404579674 NaN NaN NaN NaN 1.0 0.010101010101010123 857.0 8.57 0.0
290.00025404579617 NaN NaN NaN NaN 1.0 0.010101010101010123 857.0 8.57 0.0
300.0002540457956 NaN NaN NaN NaN 1.0 0.010101010101010123 857.0 8.57 0.0
310.00025404579503 NaN NaN NaN NaN 1.0 0.010101010101010123 857.0 8.57 0.0
320.00025404579446 NaN NaN NaN NaN 1.0 0.010101010101010123 857.0 8.57 0.0
330.0002540457939 NaN NaN NaN NaN 1.0 0.010101010101010123 857.0 8.57 0.0
340.0002540457933 NaN NaN NaN NaN 1.0 0.010101010101010123 857.0 8.57 0.0
350.00025404579276 NaN NaN NaN NaN 1.0 0.010101010101010123 859.0 8.59 0.0
360.0002540457922 NaN NaN NaN NaN 1.0 0.010101010101010123 859.0 8.59 0.0
370.0002540457916 NaN NaN NaN NaN 1.0 0.010101010101010123 859.0 8.59 0.0
380.00025404579105 NaN NaN NaN NaN 1.0 0.010101010101010123 859.0 8.59 0.0
390.0002540457905 NaN NaN NaN NaN 1.0 0.010101010101010123 859.0 8.59 0.0
400.0002540457899 127.95663885560742 127.95663885560742 127.95663885560742 0.0 0.0 0.0 861.0 8.61 1.0
410.00025404578935 127.95663885560742 127.95663885560742 127.95663885560742 0.0 0.0 0.0 861.0 8.61 1.0
420.0002540457888 127.95663885560742 127.95663885560742 127.95663885560742 0.0 0.0 0.0 861.0 8.61 1.0
430.0002540457882 127.95663885560742 127.95663885560742 127.95663885560742 0.0 0.0 0.0 861.0 8.61 1.0
440.00025404578764 127.95663885560742 127.95663885560742 127.95663885560742 0.0 0.0 0.0 861.0 8.61 1.0
450.0002540457871 127.95663885560742 127.95663885560742 127.95663885560742 0.0 1.0 0.010101010101010116 861.0 8.61 1.0
460.0002540457865 127.95663885560742 127.95663885560742 127.95663885560742 0.0 2.0 0.019995877138734235 861.0 8.61 1.0
470.00025404578594 127.95663885560742 127.95663885560742 127.95663885560742 0.0 2.0 0.019995877138734235 859.0 8.59 1.0
480.00025404578537 127.95663885560742 127.95663885560742 127.95663885560742 0.0 2.0 0.019995877138734235 859.0 8.59 1.0
490.0002540457848 127.95663885560742 127.95663885560742 127.95663885560742 0.0 2.0 0.019995877138734235 859.0 8.59 1.0
500.00025404578423 127.95663885560742 127.95663885560742 127.95663885560742 0.0 2.0 0.019995877138734235 857.0 8.57 1.0
510.00025404578366 127.95663885560742 127.95663885560742 127.95663885560742 0.0 2.0 0.019995877138734235 859.0 8.59 1.0
520.0002540457899 127.95663885560742 127.95663885560742 127.95663885560742 0.0 2.0 0.019995877138734235 857.0 8.57 1.0
530.0002540457979 64.95794304124189 127.95663885560742 96.45729094842466 1984.4178371554788 1.0 0.010101010101010116 859.0 8.59 2.0
540.0002540458058 64.95794304124189 127.95663885560742 96.45729094842466 1984.4178371554788 1.0 0.010101010101010116 859.0 8.59 2.0
550.0002540458138 64.95794304124189 127.95663885560742 96.45729094842466 1984.4178371554788 1.0 0.010101010101010116 859.0 8.59 2.0
560.0002540458217 64.95794304124189 127.95663885560742 96.45729094842466 1984.4178371554788 1.0 0.010101010101010116 859.0 8.59 2.0
570.0002540458297 64.95794304124189 127.95663885560742 96.45729094842466 1984.4178371554788 1.0 0.010101010101010116 859.0 8.59 2.0
580.0002540458377 64.95794304124189 127.95663885560742 96.45729094842466 1984.4178371554788 1.0 0.010101010101010116 859.0 8.59 2.0
590.0002540458456 64.95794304124189 127.95663885560742 96.45729094842466 1984.4178371554788 1.0 0.010101010101010116 861.0 8.61 2.0
600.0002540458536 64.95794304124189 127.95663885560742 96.45729094842466 1984.4178371554788 1.0 0.010101010101010116 861.0 8.61 2.0
610.0002540458615 64.95794304124189 127.95663885560742 96.45729094842466 1984.4178371554788 1.0 0.010101010101010116 859.0 8.59 2.0
620.0002540458695 64.95794304124189 127.95663885560742 96.45729094842466 1984.4178371554788 1.0 0.010101010101010116 859.0 8.59 2.0
630.0002540458775 64.95794304124189 127.95663885560742 96.45729094842466 1984.4178371554788 2.0 0.01999587713873428 859.0 8.59 2.0
640.0002540458854 64.95794304124189 127.95663885560742 96.45729094842466 1984.4178371554788 2.0 0.01999587713873428 859.0 8.59 2.0
650.0002540458934 64.95794304124189 127.95663885560742 96.45729094842466 1984.4178371554788 2.0 0.01999587713873428 859.0 8.59 2.0
660.0002540459013 64.95794304124189 127.95663885560742 96.45729094842466 1984.4178371554788 2.0 0.01999587713873428 861.0 8.61 2.0
670.0002540459093 64.95794304124189 127.95663885560742 96.45729094842466 1984.4178371554788 2.0 0.01999587713873428 859.0 8.59 2.0
680.0002540459172 64.95794304124189 127.95663885560742 96.45729094842466 1984.4178371554788 2.0 0.01999587713873428 859.0 8.59 2.0
690.0002540459252 64.95794304124189 127.95663885560742 96.45729094842466 1984.4178371554788 2.0 0.01999587713873428 859.0 8.59 2.0
700.0002540459332 64.95794304124189 127.95663885560742 96.45729094842466 1984.4178371554788 3.0 0.029684601113172556 859.0 8.59 2.0
710.0002540459411 64.95794304124189 127.95663885560742 96.45729094842466 1984.4178371554788 3.0 0.029684601113172556 859.0 8.59 2.0
720.0002540459491 64.95794304124189 274.18539198334145 155.69999129339692 11521.301551070268 2.0 0.01999587713873428 857.0 8.57 3.0
730.000254045957 64.95794304124189 274.18539198334145 155.69999129339692 11521.301551070268 2.0 0.01999587713873428 857.0 8.57 3.0
740.000254045965 64.95794304124189 274.18539198334145 155.69999129339692 11521.301551070268 2.0 0.01999587713873428 857.0 8.57 3.0
750.000254045973 64.95794304124189 274.18539198334145 155.69999129339692 11521.301551070268 2.0 0.01999587713873428 855.0 8.55 3.0
760.0002540459809 64.95794304124189 274.18539198334145 155.69999129339692 11521.301551070268 2.0 0.01999587713873428 855.0 8.55 3.0
770.0002540459889 64.95794304124189 274.18539198334145 155.69999129339692 11521.301551070268 2.0 0.01999587713873428 855.0 8.55 3.0
780.0002540459968 64.95794304124189 274.18539198334145 155.69999129339692 11521.301551070268 2.0 0.01999587713873428 855.0 8.55 3.0
790.0002540460048 64.95794304124189 274.18539198334145 154.86577059837188 7683.651397385544 1.0 0.010101010101010105 857.0 8.57 4.0
800.0002540460127 64.95794304124189 274.18539198334145 154.86577059837188 7683.651397385544 1.0 0.010101010101010105 855.0 8.55 4.0
810.0002540460207 64.95794304124189 274.18539198334145 154.86577059837188 7683.651397385544 1.0 0.010101010101010105 855.0 8.55 4.0
