#####################################################################
# Alchemist log file - simulation started at: 2024-03-07T09:07+0000 #
#####################################################################
#
# random = 3.0, scenarioType = 0, nodeSide = 10, variableRate = 5
#
# The columns have the following meaning: 
# time saved[sum] saved[variance] 
0.0 0.0 NaN
0.0 0.0 NaN
1.0007977221719406 0.0 NaN
2.0007977221719413 0.0 NaN
3.000797722171942 0.0 NaN
4.000021166508751 0.0 NaN
5.0007977221719395 0.0 NaN
6.000797722171936 0.0 NaN
7.000797722171932 0.0 NaN
8.00079772217193 0.0 NaN
9.000021166508752 0.0 NaN
10.000797722171923 0.0 NaN
11.000797722171919 0.0 NaN
12.000797722171916 0.0 NaN
13.000797722171912 0.0 NaN
14.000021166508752 0.0 NaN
15.000797722171905 0.0 NaN
16.000797722171903 0.0 NaN
17.000797722171917 0.0 NaN
18.00079772217193 0.0 NaN
19.000021166508752 0.0 NaN
20.00079772217196 0.0 NaN
21.000797722171974 0.0 NaN
22.00079772217199 0.0 NaN
23.000797722172003 0.0 NaN
24.000021166508752 0.0 NaN
25.00079772217203 0.0 NaN
26.000797722172045 0.0 NaN
27.00079772217206 0.0 NaN
28.000797722172074 0.0 NaN
29.000021166508752 0.0 NaN
30.000797722172102 0.0 NaN
31.000797722172116 0.0 NaN
32.00079772217213 0.0 NaN
33.000797722172145 0.0 NaN
34.00002116650875 0.0 NaN
35.00079772217217 0.0 NaN
36.00079772217219 0.0 NaN
37.0007977221722 0.0 NaN
38.000797722172216 0.0 NaN
39.00002116650875 0.0 NaN
40.000797722172244 0.0 NaN
41.00079772217226 0.0 NaN
42.00079772217227 0.0 NaN
43.00079772217229 0.0 NaN
44.00002116650875 0.0 NaN
45.000797722172315 0.0 NaN
46.00079772217233 0.0 NaN
47.000797722172344 0.0 NaN
48.00079772217236 0.0 NaN
49.00002116650875 0.0 NaN
50.000797722172386 0.0 NaN
51.0007977221724 0.0 NaN
52.000797722172415 0.0 NaN
53.00079772217243 0.0 NaN
54.00002116650875 0.0 NaN
55.00079772217246 0.0 NaN
56.00079772217247 0.0 NaN
57.000797722172486 0.0 NaN
58.0007977221725 0.0 NaN
59.00002116650875 0.0 NaN
60.00079772217253 0.0 NaN
61.00079772217254 0.0 NaN
62.00079772217256 0.0 NaN
63.00079772217257 0.0 NaN
64.00002116650876 0.0 NaN
65.00079772217252 0.0 NaN
