#####################################################################
# Alchemist log file - simulation started at: 2024-02-21T22:15+0000 #
#####################################################################
#
# random = 3.0, scenarioType = 1, nodeSide = 10
#
# The columns have the following meaning: 
# time requiredInterventionTime[min] requiredInterventionTime[max] requiredInterventionTime[mean] requiredInterventionTime[variance] needsIntervention[sum] needsIntervention[variance] messagesCount[sum] messagesCount[mean] saved[sum] 
0.0 NaN NaN NaN NaN 0.0 NaN 0.0 NaN 0.0
0.0 NaN NaN NaN NaN 0.0 NaN 0.0 NaN 0.0
10.000797722171923 NaN NaN NaN NaN 1.0 0.010101010101010105 859.0 8.59 0.0
20.00079772217196 NaN NaN NaN NaN 2.0 0.01999587713873427 859.0 8.59 0.0
30.000797722172102 NaN NaN NaN NaN 2.0 0.01999587713873427 859.0 8.59 0.0
40.000797722172244 NaN NaN NaN NaN 2.0 0.01999587713873427 859.0 8.59 0.0
50.000797722172386 32.18890617643639 32.18890617643639 32.18890617643639 0.0 1.0 0.010101010101010105 861.0 8.61 1.0
60.00079772217253 32.18890617643639 32.18890617643639 32.18890617643639 0.0 1.0 0.010101010101010105 859.0 8.59 1.0
70.00079772217224 32.18890617643639 32.18890617643639 32.18890617643639 0.0 1.0 0.010101010101010105 859.0 8.59 1.0
80.00079772217167 32.18890617643639 32.18890617643639 32.18890617643639 0.0 1.0 0.010101010101010105 859.0 8.59 1.0
90.0007977221711 32.18890617643639 32.18890617643639 32.18890617643639 0.0 1.0 0.010101010101010105 859.0 8.59 1.0
100.00079772217053 32.18890617643639 32.18890617643639 32.18890617643639 0.0 1.0 0.010101010101010105 859.0 8.59 1.0
110.00079772216996 32.18890617643639 32.18890617643639 32.18890617643639 0.0 1.0 0.010101010101010105 859.0 8.59 1.0
120.0007977221694 32.18890617643639 32.18890617643639 32.18890617643639 0.0 1.0 0.010101010101010105 857.0 8.57 1.0
130.00079772216884 32.18890617643639 117.75029335690388 74.96959976667014 3660.3754881229333 0.0 0.0 859.0 8.59 2.0
140.00079772216827 32.18890617643639 117.75029335690388 74.96959976667014 3660.3754881229333 0.0 0.0 859.0 8.59 2.0
150.0007977221677 32.18890617643639 117.75029335690388 74.96959976667014 3660.3754881229333 0.0 0.0 859.0 8.59 2.0
160.00079772216714 32.18890617643639 117.75029335690388 74.96959976667014 3660.3754881229333 0.0 0.0 859.0 8.59 2.0
170.00079772216657 32.18890617643639 117.75029335690388 74.96959976667014 3660.3754881229333 0.0 0.0 859.0 8.59 2.0
180.000797722166 32.18890617643639 117.75029335690388 74.96959976667014 3660.3754881229333 0.0 0.0 859.0 8.59 2.0
190.00079772216543 32.18890617643639 117.75029335690388 74.96959976667014 3660.3754881229333 0.0 0.0 859.0 8.59 2.0
200.00079772216486 32.18890617643639 117.75029335690388 74.96959976667014 3660.3754881229333 1.0 0.010101010101010116 859.0 8.59 2.0
210.0007977221643 32.18890617643639 117.75029335690388 74.96959976667014 3660.3754881229333 1.0 0.010101010101010116 859.0 8.59 2.0
220.00079772216372 32.18890617643639 117.75029335690388 74.96959976667014 3660.3754881229333 1.0 0.010101010101010116 859.0 8.59 2.0
230.00079772216316 32.18890617643639 117.75029335690388 74.96959976667014 3660.3754881229333 1.0 0.010101010101010116 859.0 8.59 2.0
240.0007977221626 32.18890617643639 117.75029335690388 74.96959976667014 3660.3754881229333 1.0 0.010101010101010116 859.0 8.59 2.0
250.00079772216202 32.18890617643639 117.75029335690388 74.96959976667014 3660.3754881229333 1.0 0.010101010101010116 859.0 8.59 2.0
260.0007977221626 32.18890617643639 117.75029335690388 74.96959976667014 3660.3754881229333 1.0 0.010101010101010116 859.0 8.59 2.0
270.00079772216486 32.18890617643639 117.75029335690388 74.96959976667014 3660.3754881229333 1.0 0.010101010101010116 859.0 8.59 2.0
280.00079772216714 32.18890617643639 117.75029335690388 74.96959976667014 3660.3754881229333 1.0 0.010101010101010116 859.0 8.59 2.0
290.0007977221694 32.18890617643639 117.75029335690388 74.96959976667014 3660.3754881229333 1.0 0.010101010101010116 859.0 8.59 2.0
300.0007977221717 32.18890617643639 117.75029335690388 74.96959976667014 3660.3754881229333 1.0 0.010101010101010116 859.0 8.59 2.0
310.00079772217396 32.18890617643639 117.75029335690388 74.96959976667014 3660.3754881229333 1.0 0.010101010101010116 859.0 8.59 2.0
320.00079772217623 32.18890617643639 117.75029335690388 74.96959976667014 3660.3754881229333 1.0 0.010101010101010116 859.0 8.59 2.0
330.0007977221785 32.18890617643639 117.75029335690388 74.96959976667014 3660.3754881229333 1.0 0.010101010101010116 859.0 8.59 2.0
340.0007977221808 32.18890617643639 117.75029335690388 74.96959976667014 3660.3754881229333 1.0 0.010101010101010116 857.0 8.57 2.0
350.00079772218305 32.18890617643639 117.75029335690388 74.96959976667014 3660.3754881229333 1.0 0.010101010101010116 857.0 8.57 2.0
360.0007977221853 32.18890617643639 117.75029335690388 74.96959976667014 3660.3754881229333 1.0 0.010101010101010116 857.0 8.57 2.0
370.0007977221876 32.18890617643639 117.75029335690388 74.96959976667014 3660.3754881229333 1.0 0.010101010101010116 857.0 8.57 2.0
380.0007977221899 32.18890617643639 117.75029335690388 74.96959976667014 3660.3754881229333 1.0 0.010101010101010116 857.0 8.57 2.0
390.00079772219215 32.18890617643639 117.75029335690388 74.96959976667014 3660.3754881229333 1.0 0.010101010101010116 859.0 8.59 2.0
400.0007977221944 32.18890617643639 117.75029335690388 74.96959976667014 3660.3754881229333 1.0 0.010101010101010116 859.0 8.59 2.0
410.0007977221967 32.18890617643639 117.75029335690388 74.96959976667014 3660.3754881229333 1.0 0.010101010101010116 859.0 8.59 2.0
420.00079772219897 32.18890617643639 117.75029335690388 74.96959976667014 3660.3754881229333 1.0 0.010101010101010116 859.0 8.59 2.0
430.00079772220124 32.18890617643639 117.75029335690388 74.96959976667014 3660.3754881229333 1.0 0.010101010101010116 859.0 8.59 2.0
440.0007977222035 32.18890617643639 117.75029335690388 74.96959976667014 3660.3754881229333 1.0 0.010101010101010116 859.0 8.59 2.0
450.0007977222058 32.18890617643639 117.75029335690388 74.96959976667014 3660.3754881229333 1.0 0.010101010101010116 859.0 8.59 2.0
460.00079772220806 32.18890617643639 117.75029335690388 74.96959976667014 3660.3754881229333 1.0 0.010101010101010116 859.0 8.59 2.0
470.00079772221034 32.18890617643639 117.75029335690388 74.96959976667014 3660.3754881229333 2.0 0.019995877138734235 861.0 8.61 2.0
480.0007977222126 32.18890617643639 117.75029335690388 74.96959976667014 3660.3754881229333 2.0 0.019995877138734235 861.0 8.61 2.0
490.0007977222149 32.18890617643639 117.75029335690388 74.96959976667014 3660.3754881229333 3.0 0.029684601113172483 859.0 8.59 2.0
500.00079772221716 32.18890617643639 117.75029335690388 74.96959976667014 3660.3754881229333 3.0 0.029684601113172483 859.0 8.59 2.0
510.00079772221943 32.18890617643639 117.75029335690388 74.96959976667014 3660.3754881229333 3.0 0.029684601113172483 859.0 8.59 2.0
520.0007977222217 32.18890617643639 117.75029335690388 74.96959976667014 3660.3754881229333 3.0 0.029684601113172483 861.0 8.61 2.0
530.000797722224 32.18890617643639 117.75029335690388 74.96959976667014 3660.3754881229333 3.0 0.029684601113172483 861.0 8.61 2.0
540.0007977222263 32.18890617643639 333.6687058081038 161.2026351138147 24138.596899607117 2.0 0.019995877138734193 863.0 8.629999999999999 3.0
550.0007977222285 32.18890617643639 333.6687058081038 161.2026351138147 24138.596899607117 2.0 0.019995877138734193 863.0 8.629999999999999 3.0
560.0007977222308 32.18890617643639 333.6687058081038 161.2026351138147 24138.596899607117 2.0 0.019995877138734193 863.0 8.629999999999999 3.0
570.0007977222331 32.18890617643639 333.6687058081038 161.2026351138147 24138.596899607117 2.0 0.019995877138734193 863.0 8.629999999999999 3.0
580.0007977222353 32.18890617643639 333.6687058081038 161.2026351138147 24138.596899607117 2.0 0.019995877138734193 861.0 8.61 3.0
590.0007977222376 32.18890617643639 333.6687058081038 161.2026351138147 24138.596899607117 2.0 0.019995877138734193 861.0 8.61 3.0
600.0007977222399 32.18890617643639 333.6687058081038 161.2026351138147 24138.596899607117 2.0 0.019995877138734193 861.0 8.61 3.0
610.0007977222422 32.18890617643639 333.6687058081038 161.2026351138147 24138.596899607117 2.0 0.019995877138734193 861.0 8.61 3.0
620.0007977222444 32.18890617643639 333.6687058081038 161.2026351138147 24138.596899607117 2.0 0.019995877138734193 861.0 8.61 3.0
630.0007977222467 32.18890617643639 333.6687058081038 161.2026351138147 24138.596899607117 2.0 0.019995877138734193 859.0 8.59 3.0
640.000797722249 32.18890617643639 333.6687058081038 161.2026351138147 24138.596899607117 2.0 0.019995877138734193 859.0 8.59 3.0
650.0007977222513 32.18890617643639 333.6687058081038 161.2026351138147 24138.596899607117 3.0 0.02968460111317248 859.0 8.59 3.0
660.0007977222535 32.18890617643639 333.6687058081038 161.2026351138147 24138.596899607117 3.0 0.02968460111317248 859.0 8.59 3.0
670.0007977222558 32.18890617643639 333.6687058081038 161.2026351138147 24138.596899607117 3.0 0.02968460111317248 859.0 8.59 3.0
680.0007977222581 32.18890617643639 333.6687058081038 161.2026351138147 24138.596899607117 4.0 0.039167182024324926 857.0 8.57 3.0
