#####################################################################
# Alchemist log file - simulation started at: 2024-02-22T15:37+0000 #
#####################################################################
#
# random = 2.0, scenarioType = 1, nodeSide = 10
#
# The columns have the following meaning: 
# time rmsError[product] rmsError[sum] rmsError[mean] rmsError[variance] 
0.0 1.0 0.0 NaN NaN
0.0 1.0 0.0 NaN NaN
1.00507271678888 0.0 0.0 0.0 0.0
2.006576902607642 0.0 0.0 0.0 0.0
3.00507271678888 0.0 0.0 0.0 0.0
4.006576902607642 0.0 0.0 0.0 0.0
5.00507271678888 0.0 0.0 0.0 0.0
6.006576902607642 0.0 0.0 0.0 0.0
7.00507271678888 0.0 0.0 0.0 0.0
8.006576902607641 0.0 0.0 0.0 0.0
9.00507271678888 0.0 0.0 0.0 0.0
10.006576902607641 0.0 0.0 0.0 0.0
11.00507271678888 0.0 0.0 0.0 0.0
12.006576902607641 0.0 2.0 0.2 0.17777777777777784
13.00507271678888 0.0 7.0 0.7 0.23333333333333334
14.006576902607641 1.0 10.0 1.0 0.0
15.00507271678888 1.0 10.0 1.0 0.0
16.00657690260764 1.0 10.0 1.0 0.0
17.00507271678888 1.0 10.0 1.0 0.0
18.00657690260764 1.0 10.0 1.0 0.0
19.00507271678888 1.0 10.0 1.0 0.0
20.00657690260764 1.0 10.0 1.0 0.0
21.00507271678888 1.0 10.0 1.0 0.0
22.00657690260764 0.0 9.0 0.9 0.10000000000000002
23.00507271678888 0.0 9.0 0.9 0.10000000000000002
24.00657690260764 0.0 9.0 0.9 0.10000000000000002
25.00507271678888 0.0 9.0 0.9 0.10000000000000002
26.00657690260764 0.0 9.0 0.9 0.10000000000000002
27.00507271678888 0.0 9.0 0.9 0.10000000000000002
28.00657690260764 0.0 8.0 0.8 0.1777777777777778
29.00507271678888 0.0 8.0 0.8 0.1777777777777778
30.00657690260764 0.0 8.0 0.8 0.1777777777777778
31.00507271678888 0.0 8.0 0.8 0.1777777777777778
32.00657690260764 0.0 8.0 0.8 0.1777777777777778
33.00507271678888 0.0 8.0 0.8 0.1777777777777778
34.00657690260764 0.0 7.0 0.7 0.23333333333333334
35.00507271678888 0.0 7.0 0.7 0.23333333333333334
36.00657690260764 0.0 7.0 0.7 0.23333333333333334
37.00507271678888 0.0 6.0 0.6 0.2666666666666667
38.00657690260764 0.0 6.0 0.6 0.2666666666666667
39.00507271678888 0.0 5.0 0.5 0.2777777777777778
40.00657690260764 0.0 5.0 0.5 0.2777777777777778
41.00507271678888 0.0 5.0 0.5 0.2777777777777778
42.00657690260764 0.0 5.0 0.5 0.2777777777777778
43.00507271678888 0.0 5.0 0.5 0.2777777777777778
44.00657690260764 0.0 5.0 0.5 0.2777777777777778
45.00507271678888 0.0 5.0 0.5 0.2777777777777778
46.00657690260764 0.0 5.0 0.5 0.2777777777777778
47.00507271678888 0.0 5.0 0.5 0.2777777777777778
48.00657690260764 0.0 4.0 0.4 0.2666666666666667
49.00507271678888 0.0 4.0 0.4 0.2666666666666667
50.00657690260764 0.0 4.0 0.4 0.2666666666666667
51.00507271678888 0.0 4.0 0.4 0.2666666666666667
