#####################################################################
# Alchemist log file - simulation started at: 2024-02-22T15:37+0000 #
#####################################################################
#
# random = 3.0, scenarioType = 1, nodeSide = 10
#
# The columns have the following meaning: 
# time rmsError[product] rmsError[sum] rmsError[mean] rmsError[variance] 
0.0 1.0 0.0 NaN NaN
0.0 1.0 0.0 NaN NaN
1.0000467756939382 0.0 0.0 0.0 0.0
2.0032719238427332 0.0 0.0 0.0 0.0
3.000046775693938 0.0 0.0 0.0 0.0
4.003271923842734 0.0 0.0 0.0 0.0
5.000046775693939 0.0 0.0 0.0 0.0
6.003271923842734 0.0 0.0 0.0 0.0
7.000046775693939 0.0 0.0 0.0 0.0
8.003271923842734 0.0 0.0 0.0 0.0
9.000046775693939 0.0 0.0 0.0 0.0
10.003271923842734 0.0 0.0 0.0 0.0
11.000046775693939 0.0 0.0 0.0 0.0
12.003271923842734 0.0 2.0 0.20000000000000004 0.17777777777777776
13.000046775693939 0.0 5.0 0.5 0.2777777777777778
14.003271923842734 1.0 10.0 1.0 0.0
15.000046775693939 1.0 10.0 1.0 0.0
16.003271923842732 1.0 10.0 1.0 0.0
17.00004677569394 1.0 10.0 1.0 0.0
18.003271923842732 1.0 10.0 1.0 0.0
19.00004677569394 1.0 10.0 1.0 0.0
20.003271923842732 0.0 9.0 0.9 0.1
21.00004677569394 0.0 9.0 0.9 0.1
22.003271923842732 0.0 9.0 0.9 0.1
23.00004677569394 0.0 9.0 0.9 0.1
24.003271923842732 0.0 9.0 0.9 0.1
25.00004677569394 0.0 9.0 0.9 0.1
26.003271923842732 0.0 9.0 0.9 0.1
27.00004677569394 0.0 8.0 0.8 0.1777777777777778
28.003271923842732 0.0 8.0 0.8 0.1777777777777778
29.00004677569394 0.0 7.0 0.7 0.23333333333333328
30.003271923842732 0.0 7.0 0.7 0.23333333333333328
31.00004677569394 0.0 7.0 0.7 0.23333333333333328
32.00327192384273 0.0 7.0 0.7 0.23333333333333328
33.00004677569394 0.0 7.0 0.7 0.23333333333333328
34.00327192384273 0.0 6.0 0.6 0.26666666666666666
35.00004677569394 0.0 6.0 0.6 0.26666666666666666
36.00327192384273 0.0 5.0 0.5 0.2777777777777778
37.00004677569394 0.0 5.0 0.5 0.2777777777777778
38.00327192384273 0.0 5.0 0.5 0.2777777777777778
39.00004677569394 0.0 5.0 0.5 0.2777777777777778
40.00327192384273 0.0 2.0 0.20000000000000004 0.17777777777777778
41.00004677569394 0.0 2.0 0.20000000000000004 0.17777777777777778
42.00327192384273 0.0 2.0 0.20000000000000004 0.17777777777777778
43.00004677569394 0.0 2.0 0.20000000000000004 0.17777777777777778
44.00327192384273 0.0 2.0 0.20000000000000004 0.17777777777777778
45.00004677569394 0.0 2.0 0.20000000000000004 0.17777777777777778
46.00327192384273 0.0 2.0 0.20000000000000004 0.17777777777777778
47.00004677569394 0.0 2.0 0.20000000000000004 0.17777777777777778
48.00327192384273 0.0 2.0 0.20000000000000004 0.17777777777777778
49.00004677569394 0.0 2.0 0.20000000000000004 0.17777777777777778
